symbol,CXSMILES,R1,R2,R3,source,position_class,has_sidechain,prop_status
X615,CC[C@H]1C[C@@]1(N[*])C(O)=O |$;;;;;;_R1;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X499,FC(F)(F)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X762,COC(=O)C1(CCCCCC1)N[*] |$;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X710,Cc1cc(C)c(C[C@H](N[*])C([*])=O)c(C)c1 |$;;;;;;;;;_R1;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X711,COC(=O)C[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X974,COC(=O)C(=O)[C@H](CC(F)F)N[*] |$;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X670,[*]N1CSC[C@H]1C([*])=O |$_R1;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2853,CC(=O)OP(=O)(OC(C)=O)Oc1ccc(C[C@H](N)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;;;_R2;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
dPhe(2-NO2),[*]N[C@H](Cc1ccccc1N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
dPhe(3-NO2),[*]N[C@H](Cc1cccc(c1)N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X3023,Clc1cccc(C[C@@H]2C[C@H](N([*])C2)C([*])=O)c1 |$;;;;;;;;;;;_R1;;;_R2;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2866,CC(C)C[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2895,CC(C)C[C@H](NC(=O)NC[C@@H](O)CO)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2869,OC(=O)c1ccc(cc1)S(=O)(=O)NCC([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2544,CC1CCC(CC(=O)[C@H](Cc2ccc(O)cc2)N[C@@H](Cc2ccccc2)C([*])=O)(CC1)S[*] |$;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;_R3$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
X2516,NC(=N)NCC[C@@H](N[*])C([*])=O |$;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1645,[*]N[C@@H](Cc1ccc(cc1)N=C=S)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2254,[*]N[C@@H](CCCOc1ccc(C[C@H](NC(=O)OCc2ccccc2)C([*])=O)cc1)C=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2235,NC(=N)N[C@H](C1CCCCC1)C([*])=O |$;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2238,OC(=O)CN([*])N[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;_R1;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X7,"FC(F)(F)CNC(NCCCC[C@H](N[*])C([*])=O)=NCC(F)(F)F |w:18.18,$;;;;;;;;;;;;;;_R1;;_R2;;;;;;;$|",H,OH,-,HELM-GPT,flexible,False,none
X863,Oc1ccc(CCN([*])CC([*])=O)cc1 |$;;;;;;;;_R1;;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X738,CC(C)C[C@@H](N[*])C([O-])=O |$;;;;;;_R1;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1181,CC(C)(C)C[C@@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X993,OS(=O)(=O)C[C@@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1088,CCCS[C@@H]1CCN([*])[C@H]1C([*])=O |$;;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1034,COC(=O)[C@H](Cc1cccc(OC(=O)C(C)C)c1)N[*] |$;;;;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1170,[*]N[C@@H](COc1ccc(cc1)N(=O)=O)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X981,[*]N[C@@]1(CCc2ccccc2C1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1115,CC(C)OC(=O)[C@H](CCc1ccccc1)N[*] |$;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
Me_Lys(Me)2,CN(C)CCCC[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1049,[*]N[C@@H](CCCCNCc1c[nH]c2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X859,OC(=O)CC[C@H](NCCCc1ccc2ccccc2c1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1937,[*]N[C@@H]([C@@H](OCc1ccccc1)c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1974,[*]C(=O)[C@@H](CS[*])NCc1ccc(cc1)-c1ccccc1 |$_R2;;;;;;_R3;;;;;;;;;;;;;;$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
X1950,C[C@@H]([C@H](N[*])C([*])=O)c1ccc2ccccc2c1 |$;;;;_R1;;_R2;;;;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2060,Clc1ccc(NC(=O)N[C@H](CS[*])C([*])=O)cc1 |$;;;;;;;;;;;;_R3;;_R2;;;$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
X2033,[*]C(=O)[C@@H](CS[*])NC(=O)NC1CCCCC1 |$_R2;;;;;;_R3;;;;;;;;;;$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
X2067,CC[C@@]1(OC(=O)N(CCN)CC([*])=O)C(=O)OCc2c1cc1-c3nc4ccccc4cc3Cn1c2=O |$;;;;;;;;;;;;_R2;;;;;;;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1949,CC(C)NCc1ccc(C[C@H](N(C)[*])C([*])=O)cc1 |$;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1825,CN([*])[C@@H](CC(C)(C)OCc1ccccc1)C([*])=O |$;;_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1766,COC(=O)n1cc(C[C@H](N[*])C([*])=O)c2ccccc12 |$;;;;;;;;;;_R1;;_R2;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1942,[*]N[C@@]1(C[C@H]1c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1796,[*]N1NCCC[C@H]1C([*])=O |$_R1;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1823,C[C@H](Cc1nc2ccccc2s1)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1889,[*]N[C@@H](CCCN=C(NC(=O)OCc1ccccc1)NC(=O)OCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1749,[*]N[C@H](C1c2ccccc2-c2ccccc12)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1801,Cc1[nH]c2ccccc2c1C[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1735,[*]N[C@H](COCCC1OCCCO1)C([*])=O |$_R1;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1678,"CSCOC(=O)C=CC[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O |w:7.7,$;;;;;;;;;;;;;;;;_R1;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X1897,CN1CCC[C@H](N1[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1877,"CN([*])[C@@H]([C@H](O)C(C)=CCCC[N-][N+]#N)C([*])=O |w:8.8,$;;_R1;;;;;;;;;;;;;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X1740,"C[C@H](CC=CC(=O)OCCF)[C@@H](O)[C@H](N(C)[*])C([*])=O |w:3.2,$;;;;;;;;;;;;;;;;_R1;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X1668,OCCC[C@@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1734,[*]N[C@H](COCC#N)C([*])=O |$_R1;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1934,CN([*])[C@H](SCCn1ccnc1)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1860,CC(C)c1ccc2nc(C[C@@H](C)[C@@H](O)[C@H](N(C)[*])C([*])=O)[nH]c2c1 |$;;;;;;;;;;;;;;;;;_R1;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1797,"CN(C)C[C@@H]1C[C@H](N([*])N=C1)C([*])=O |$;;;;;;;;_R1;;;;_R2;$,c:9|",H,OH,-,HELM-GPT,flexible,False,none
Tic,[*]N1Cc2ccccc2C[C@H]1C([*])=O |$_R1;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
Phi,[*]N1[C@H]2CCCC[C@H]2C[C@H]1C([*])=O |$_R1;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
dGlp,[*]C(=O)[C@H]1CCC(=O)N1 |$_R2;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X120,NC(=N)NCCC[C@H](N[*])C=O |$;;;;;;;;;_R1;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
Cbz_V,CC(C)[C@H](NC(=O)OCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X42,NC(=N)NCCC[C@H]([N-][N+]#N)C([*])=O |$;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2388,Cc1cn(C(=O)CNc2ccc(C[C@H](N[*])C([*])=O)cc2)c(=O)[nH]c1=O |$;;;;;;;;;;;;;;;_R1;;_R2;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2801,CN([*])[C@@H](CCN1CCOCC1)C([*])=O |$;;_R1;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2885,Fc1ccc(C[C@H](NS(=O)(=O)c2cccs2)C([*])=O)cc1 |$;;;;;;;;;;;;;;;;;_R2;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2864,[*]C(=O)[C@H](Cc1cnc[nH]1)NC(=O)NC(=O)[C@@H]1CCC(=O)N1 |$_R2;;;;;;;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2767,NCCCC[C@H](N[*])C(=O)CN[C@H](Cc1c[nH]c2ccccc12)C([*])=O |$;;;;;;;_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2716,CC(C)[C@H](N[*])C(=O)O[C@@H](C)[C@@H](N)C([*])=O |$;;;;;_R1;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2706,OC(=O)C[C@@H](N[*])C(=O)Oc1cc(nn1-c1ccccc1)C(F)(F)F |$;;;;;;_R1;;;;;;;;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2086,OC(=O)CC[C@H](NC(=O)OCC1c2ccccc2-c2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2165,COc1ccc(C[C@H](N[C@@H](Cc2ccccc2)C([*])=O)C(=O)CC2(CCN(C)CC2)S[*])cc1 |$;;;;;;;;;;;;;;;;;;_R2;;;;;;;;;;;;;_R3;;$|,-,OH,H,HELM-GPT,N_terminal_only,True,none
X2155,CC(=O)CCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2129,[*]C(=O)[C@@H]1NCCC1=O |$_R2;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2173,NCCCC[C@H](N[*])C(=O)c1ncco1 |$;;;;;;;_R1;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1194,OC(=O)CC[C@H](NCCCCc1ccc2ccc3cccc4ccc1c2c34)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1073,OCC[C@H](O)[C@H](N[*])C([*])=O |$;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
G_OtBu,CC(C)(C)OC(=O)CN[*] |$;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
EtCO_dNal,CCOC(=O)N[C@H](Cc1ccc2ccccc2c1)C([*])=O |$;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1284,CC(C)(C)OC(=O)N(CC=C)CC([*])=O |$;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1437,"[*]N[C@@H](CCCN=C(NCc1ccccn1)NC#N)C([*])=O |w:6.5,$_R1;;;;;;;;;;;;;;;;;;;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X1499,CCOCCN([*])CC([*])=O |$;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1332,OP(O)(=O)C(F)(F)c1cccc(C[C@@H](N[*])C([*])=O)c1 |$;;;;;;;;;;;;;;;_R1;;_R2;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1276,C[C@@H](N([*])CC([*])=O)c1ccccc1 |$;;;_R1;;;_R2;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X1454,CCCC(CCC)NCCCC[C@@H](N[*])C([*])=O |$;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1456,CC(C)[C@H](NC(=O)N(N)Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1245,COC(=O)[C@](C)(Cc1ccccc1)N[*] |$;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1468,CCN1C(=O)C[C@H](NC1=O)C([*])=O |$;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1192,[*]N[C@@H](Cc1cnc([nH]1)C1CC1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1206,[*]N[C@H](CCCc1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X241,COc1cc(ccc1O)[C@H]1N[C@@H](Cc2c1[nH]c1ccccc21)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X319,[*]N1C[C@H](C[C@H]1C([*])=O)OCc1ccccc1 |$_R1;;;;;;;_R2;;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X183,CCCCN(C#N)c1ccc(C[C@H](N[*])C([*])=O)cc1 |$;;;;;;;;;;;;;;_R1;;_R2;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X189,[*]N[C@H](Cc1ccc(cc1)-c1ccccc1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X398,NC(=N)N[C@@H](Cc1ccc(O)cc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X678,[*]N[C@H](C1CCCC1)C([*])=O |$_R1;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X512,CC(C)(C)OC(=O)N1[C@H](Cc2ccccc12)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X407,COCC[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X203,NCCCCN([*])CC([*])=O |$;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X403,Oc1ccc(C[C@H](N[*])C([*])=O)cc1I |$;;;;;;;;_R1;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X271,CC(C)[C@H](NC[C@@H](N)CS)C([*])=O |$;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X257,CC(C)NC(=O)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X575,"[*]N[C@@H](CC1=NCNC1)C([*])=O |$_R1;;;;;;;;;;_R2;$,t:4|",H,OH,-,HELM-GPT,flexible,False,none
X626,CCCC[C@H](NCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X628,CC(C)C[C@H](NS(=O)(=O)c1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X1596,[*]N[C@H](C(C1CCCCC1)C1CCCCC1)C([*])=O |$_R1;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1612,Cc1ccc(cc1)S(=O)(=O)NCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X909,CC(C)=CC[C@]12C[C@H](N([*])[C@H]1Nc1ccccc21)C([*])=O |$;;;;;;;;;_R1;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1537,COC(=O)[C@@H](C)N(C)[*] |$;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X1706,CCCC[C@@H](C)C[C@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1549,"CC=CCC[C@H](N[*])C([*])=O |w:1.0,$;;;;;;;_R1;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
X1921,CN([*])[C@@H](CC(C)=C)C([*])=O |$;;_R1;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1634,CN(CCCC[C@H](N[*])C([*])=O)CC#C |$;;;;;;;;_R1;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X76,OC(=O)[C@H]1[C@@H]2CC[C@](N[*])([C@H]12)C([*])=O |$;;;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X1924,C[C@H](Cc1nc2ccccc2[nH]1)[C@@H](O)[C@H](N(C)[*])C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X540,FC(F)C[C@H](N[*])C([*])=O |$;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
dCit,NC(=O)NCCC[C@@H](N[*])C([*])=O |$;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2578,[*]N[C@@H](CCCCOc1ccc(C[C@H](NC(=O)OCc2ccccc2)C([*])=O)cc1)C=O |$_R1;;;;;;;;;;;;;;;;;;;;;;;;;;_R2;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2589,CSCC[C@H](NC(=O)Nc1cccc(C)c1)C([*])=O |$;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2689,CCSCCN([*])CC([*])=O |$;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2630,CCCC[C@H](N[*])C(=O)CN[C@@H](CCCC)C([*])=O |$;;;;;;_R1;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2646,CC(C)[C@H](N[*])C(=O)C(F)(F)C(O)=O |$;;;;;_R1;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2550,CCC(=C)CCCCC[C@H](N[*])C([*])=O |$;;;;;;;;;;;_R1;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2568,C[C@@](CCCNC(N)=N)(N[*])C(=O)c1nc2ccccc2s1 |$;;;;;;;;;;_R1;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2569,CCOC(=O)[C@H](Cc1cnc[nH]1)N[*] |$;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2291,CC(C)[C@H](NCc1cc(Br)ccc1O)C([*])=O |$;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2316,CC(C)(C)OC(=O)[C@@H](Cc1c[nH]c2ccccc12)N[*] |$;;;;;;;;;;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2312,N[C@@H](CCCNC(N)=N)C(=O)O[C@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2314,[*]N[C@@H](C[C@@H]1CCNC1=O)C=O |$_R1;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2358,[*]N1C[C@@H](C[C@H]1C([*])=O)OC(=O)NCc1cccc2ccccc12 |$_R1;;;;;;;_R2;;;;;;;;;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2376,OC[C@H](N[*])C(=O)[C@H]1[C@H](CCN1C(=O)N[C@@H](Cc1ccccc1)C([*])=O)Sc1ccccc1 |$;;;;_R1;;;;;;;;;;;;;;;;;;;;_R2;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X2377,"OCC=C1O[C@@H]2CC(=O)N2[C@H]1C([*])=O |w:2.1,$;;;;;;;;;;;;_R2;$|",-,OH,-,HELM-GPT,N_terminal_only,False,none
X2385,NC(=N)NCCC[C@@H](NS(=O)(=O)CCc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2363,CC(C)C[C@H](N[*])C(=O)CN1Cc2ccccc2C[C@H]1C([*])=O |$;;;;;;_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2341,[*]C(=O)CN1CCNCCNCCNCC1 |$_R2;;;;;;;;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2429,OC(=O)[C@]1(C[C@@H]1C=C)N[*] |$;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2456,Clc1cccc2CN(Cc12)C(=O)O[C@@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2420,CC(C)[C@H](N[*])C(=O)c1cc2ccccc2o1 |$;;;;;_R1;;;;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2455,CC[C@H](C)[C@H](N[*])C(=O)C(C)=O |$;;;;;;_R1;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X2295,CC1(C)CCN([*])[C@@H]1C([*])=O |$;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2305,[*]N1C[C@@H](C[C@H]1C([*])=O)Oc1ccncc1 |$_R1;;;;;;;_R2;;;;;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X597,C[C@H](N([*])c1ccc2ccccc2c1)C([*])=O |$;;;_R1;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X551,[*]N(CCC(c1ccccc1)c1ccccc1)CC([*])=O |$_R1;;;;;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X552,Clc1ccc(CCN([*])CC([*])=O)c(Cl)c1 |$;;;;;;;;_R1;;;_R2;;;;$|,H,OH,-,HELM-GPT,flexible,False,none
X777,OC(=O)C[C@H](N[*])C(=O)c1cccnc1 |$;;;;;;_R1;;;;;;;;$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X484,CCCCOC(=O)[C@H](C)N[*] |$;;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X920,[*]N[C@@H](CCC(=O)OC1CCCCC1)C([*])=O |$_R1;;;;;;;;;;;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X971,C[C@H](Nc1ccc(c2nonc12)N(=O)=O)C([*])=O |$;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X557,Cc1cc(C)c(cc1C)-c1cn(nn1)[C@H]1C[C@H](N([*])C1)C([*])=O |$;;;;;;;;;;;;;;;;;;_R1;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X610,OC(=O)[C@]1(C[C@H]1C=C)N[*] |$;;;;;;;;;_R1$|,H,-,-,HELM-GPT,C_terminal_only,False,none
X905,"[*]N1CC=C[C@H]1C([*])=O |$_R1;;;;;;;_R2;$,c:3|",H,OH,-,HELM-GPT,flexible,False,none
X907,C[C@H](N([*])CC=C)C([*])=O |$;;;_R1;;;;;_R2;$|,H,OH,-,HELM-GPT,flexible,False,none
X2879,"FC(F)(F)CNC(=N)NCCC[C@H](N[*])C([*])=O |w:5.4,$;;;;;;;;;;;;;;_R1;;_R2;$|",H,OH,-,HELM-GPT,flexible,False,none
Phg(3-Cl),N[C@H](C([*])=O)c1cccc(Cl)c1 |$;;;_R2;;;;;;;;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
X2900,COC(=O)c1ccc(cc1)S(=O)(=O)N[C@@H](Cc1ccccc1)C([*])=O |$;;;;;;;;;;;;;;;;;;;;;;;_R2;$|,-,OH,-,HELM-GPT,N_terminal_only,False,none
